1d_exp_on_col_0,1d_none_on_col_1,1d_cumsum_on_col_1
1.0,3.5355339059327395,3.5355339059327395
1.0159996613842497,2.2254089221829627,5.760942828115702
1.03225531193291,0.6835180415503656,6.4444608696660675
1.0487710473859297,-0.9295580358145672,5.5149028338515
1.0655510290137098,-2.4458250055464434,3.0690778283050566
1.082599484665568,-3.707370777579132,-0.6382929492740752
1.0999207098349804,-4.5828112793498805,-5.221104228623956
1.1175190687418637,-4.980973490458728,-10.202077719082684
1.1353989954321755,-4.860390684928873,-15.062468404011558
1.1535649948951077,-4.233620996141422,-19.29608940015298
1.1720216441981532,-3.1659395461707,-22.46202894632368
1.1907735936403354,-1.7685403481129105,-24.23056929443659
1.209825567923887,-0.18695597138162984,-24.41752526581822
1.229182367344677,1.4140989925091332,-23.00342627330909
1.2488488690016821,2.8678821817552285,-20.13554409155386
1.2688300280258125,4.022988898833342,-16.11255519272052
1.2891308788283935,4.759120199306612,-11.35343499341391
1.3097565363696282,4.999611462404874,-6.353823531009035
1.33071219744735,4.719416651541839,-1.6344068794671962
1.3520031420063985,3.9477167415011785,2.3133098620339823
1.3736347344689426,2.7648806568396993,5.078190518873681
1.3956124250860895,1.294095225512606,6.3722857443862875
1.4179417513111185,-0.31146415122425786,6.0608215931620295
1.4406283391946866,-1.8845859981050241,4.176235595057006
1.4636779048023556,-3.261437056390603,0.9147985386664024
1.4870962556548015,-4.298624749005949,-3.3838262103395467
1.510889292191064,-4.888130844596521,-8.271957054936067
1.5350630092552098,-4.968561049466213,-13.24051810440228
1.5596234976067807,-4.531538935183251,-17.772057039585533
1.5845769454554084,-3.6225783042963653,-21.394635343881898
1.6099296400199838,-2.3363431413653126,-23.73097848524721
1.6356879691127706,-0.8067888031640359,-24.537767288411246
1.6618584227488662,0.8067888031640303,-23.730978485247217
1.6884475947814113,2.3363431413653024,-21.394635343881916
1.715462184562965,3.622578304296361,-17.772057039585555
1.7429089986334578,4.531538935183251,-13.240518104402303
1.770794952435155,4.968561049466213,-8.271957054936092
1.7991270720550558,4.8881308445965255,-3.383826210339566
1.8279124959951736,4.2986247490059535,0.9147985386663873
1.8571584769711353,3.261437056390603,4.1762355950569905
1.8868723837395625,1.88458599810503,6.060821593162021
1.9170617029546875,0.31146415122426896,6.372285744386289
1.9477340410546757,-1.2940952255126017,5.078190518873687
1.9788971261781272,-2.7648806568396993,2.313309862033988
2.010558810111242,-3.947716741501176,-1.6344068794671878
2.042727070266142,-4.7194166515418345,-6.353823531009022
2.075410011690841,-4.999611462404874,-11.353434993413895
2.108615869111376,-4.759120199306612,-16.112555192720507
2.1423530090066136,-4.022988898833344,-20.13554409155385
2.176629931716248,-2.867882181755236,-23.003426273309085
2.211455273582531,-1.4140989925091416,-24.417525265818227
2.246837809126265,0.18695597138162984,-24.2305692944366
2.2827864532576143,1.7685403481129025,-22.462028946323695
2.3193102635222886,3.165939546170694,-19.296089400153
2.3564184423836605,4.23362099614142,-15.06246840401158
2.3941203395414004,4.860390684928873,-10.202077719082707
2.4324254542872077,4.980973490458728,-5.221104228623979
2.4713434378982333,4.582811279349884,-0.6382929492740947
2.5108840960687924,3.7073707775791385,3.0690778283050437
2.551057391380991,2.4458250055464434,5.514902833851487
2.591873445814875,0.929558035814576,6.444460869666063
2.6333425432987405,-0.6835180415503567,5.760942828115707
2.6754751323002597,-2.2254089221829627,3.535533905932744
2.718281828459045,-3.5355339059327395,4.440892098500626e-15
