1d_exp_on_col_0,1d_none_on_col_1,1d_cumsum_on_col_1
1.0,1.2256517540566831,1.2256517540566831
1.0159996613842497,0.7714750930234272,1.9971268470801102
1.03225531193291,0.23695292107079344,2.2340797681509037
1.0487710473859297,-0.3222467857490501,1.9118329824018536
1.0655510290137098,-0.8478860019227671,1.0639469804790864
1.082599484665568,-1.285221869560766,-0.22127488908167958
1.0999207098349804,-1.5887079101746258,-1.8099827992563053
1.1175190687418637,-1.726737476692359,-3.5367202759486647
1.1353989954321755,-1.6849354374420096,-5.221655713390675
1.1535649948951077,-1.46765527866236,-6.689310992053034
1.1720216441981532,-1.097525709339176,-7.78683670139221
1.1907735936403354,-0.6130939873458091,-8.399930688738019
1.209825567923887,-0.06481140341229835,-8.464742092150317
1.229182367344677,0.490220984069833,-7.974521108080484
1.2488488690016821,0.9941991563418128,-6.980321951738672
1.2688300280258125,1.3946361515955583,-5.585685800143113
1.2891308788283935,1.6498283357596255,-3.9358574643834876
1.3097565363696282,1.7331986403003568,-2.202658824083131
1.33071219744735,1.6360644392011712,-0.5665943848819599
1.3520031420063985,1.368541803720409,0.801947418838449
1.3736347344689426,0.9584919610377624,1.7604393798762112
1.3956124250860895,0.4486196781777035,2.209059058053915
1.4179417513111185,-0.10797423909107608,2.1010848189628386
1.4406283391946866,-0.6533231460097417,1.4477616729530969
1.4636779048023556,-1.130631512882076,0.3171301600710208
1.4870962556548015,-1.4901899129887293,-1.1730597529177085
1.510889292191064,-1.6945520261267946,-2.867611779044503
1.5350630092552098,-1.7224344971482874,-4.5900462761927905
1.5596234976067807,-1.5709334975301938,-6.1609797737229846
1.5845769454554084,-1.2558271454894068,-7.416806919212391
1.6099296400199838,-0.8099322890066417,-8.226739208219033
1.6356879691127706,-0.27968678509686584,-8.506425993315899
1.6618584227488662,0.2796867850968639,-8.226739208219035
1.6884475947814113,0.8099322890066383,-7.416806919212397
1.715462184562965,1.2558271454894054,-6.160979773722992
1.7429089986334578,1.5709334975301938,-4.590046276192798
1.770794952435155,1.7224344971482872,-2.8676117790445104
1.7991270720550558,1.6945520261267957,-1.1730597529177147
1.8279124959951736,1.4901899129887304,0.3171301600710157
1.8571584769711353,1.130631512882076,1.4477616729530918
1.8868723837395625,0.6533231460097438,2.1010848189628355
1.9170617029546875,0.10797423909107992,2.2090590580539153
1.9477340410546757,-0.4486196781777021,1.7604393798762132
1.9788971261781272,-0.9584919610377624,0.8019474188384509
2.010558810111242,-1.3685418037204078,-0.5665943848819569
2.042727070266142,-1.6360644392011696,-2.2026588240831266
2.075410011690841,-1.7331986403003568,-3.935857464383483
2.108615869111376,-1.6498283357596255,-5.585685800143109
2.1423530090066136,-1.3946361515955594,-6.980321951738668
2.176629931716248,-0.9941991563418152,-7.974521108080483
2.211455273582531,-0.4902209840698358,-8.464742092150319
2.246837809126265,0.06481140341229835,-8.39993068873802
2.2827864532576143,0.6130939873458062,-7.786836701392215
2.3193102635222886,1.0975257093391737,-6.689310992053041
2.3564184423836605,1.4676552786623591,-5.221655713390682
2.3941203395414004,1.6849354374420096,-3.536720275948672
2.4324254542872077,1.726737476692359,-1.8099827992563131
2.4713434378982333,1.5887079101746269,-0.22127488908168624
2.5108840960687924,1.285221869560768,1.0639469804790818
2.551057391380991,0.8478860019227671,1.9118329824018487
2.591873445814875,0.3222467857490531,2.234079768150902
2.6333425432987405,-0.2369529210707904,1.9971268470801116
2.6754751323002597,-0.7714750930234272,1.2256517540566843
2.718281828459045,-1.2256517540566831,1.1102230246251565e-15
