1d_exp_on_col_0,1d_none_on_col_1,1d_cumsum_on_col_1
1.0,2.0,2.0
1.0159996613842497,1.984126984126984,3.984126984126984
1.03225531193291,1.9682539682539684,5.9523809523809526
1.0487710473859297,1.9523809523809523,7.904761904761905
1.0655510290137098,1.9365079365079363,9.841269841269842
1.082599484665568,1.9206349206349207,11.761904761904763
1.0999207098349804,1.9047619047619049,13.666666666666668
1.1175190687418637,1.8888888888888888,15.555555555555557
1.1353989954321755,1.8730158730158732,17.42857142857143
1.1535649948951077,1.8571428571428568,19.28571428571429
1.1720216441981532,1.8412698412698412,21.12698412698413
1.1907735936403354,1.8253968253968251,22.952380952380956
1.209825567923887,1.809523809523809,24.761904761904766
1.229182367344677,1.7936507936507935,26.55555555555556
1.2488488690016821,1.7777777777777777,28.33333333333334
1.2688300280258125,1.761904761904762,30.095238095238102
1.2891308788283935,1.746031746031746,31.84126984126985
1.3097565363696282,1.7301587301587302,33.57142857142858
1.33071219744735,1.7142857142857144,35.28571428571429
1.3520031420063985,1.6984126984126984,36.98412698412699
1.3736347344689426,1.6825396825396826,38.66666666666667
1.3956124250860895,1.6666666666666667,40.333333333333336
1.4179417513111185,1.6507936507936507,41.98412698412699
1.4406283391946866,1.6349206349206349,43.61904761904762
1.4636779048023556,1.619047619047619,45.23809523809524
1.4870962556548015,1.6031746031746033,46.84126984126984
1.510889292191064,1.5873015873015874,48.42857142857143
1.5350630092552098,1.5714285714285714,50.0
1.5596234976067807,1.5555555555555556,51.55555555555556
1.5845769454554084,1.5396825396825398,53.095238095238095
1.6099296400199838,1.5238095238095235,54.61904761904762
1.6356879691127706,1.5079365079365081,56.12698412698413
1.6618584227488662,1.4920634920634919,57.61904761904762
1.6884475947814113,1.4761904761904765,59.095238095238095
1.715462184562965,1.4603174603174605,60.55555555555556
1.7429089986334578,1.4444444444444444,62.0
1.770794952435155,1.4285714285714286,63.42857142857143
1.7991270720550558,1.4126984126984128,64.84126984126985
1.8279124959951736,1.3968253968253967,66.23809523809524
1.8571584769711353,1.380952380952381,67.61904761904762
1.8868723837395625,1.3650793650793651,68.98412698412699
1.9170617029546875,1.3492063492063493,70.33333333333334
1.9477340410546757,1.3333333333333337,71.66666666666667
1.9788971261781272,1.3174603174603174,72.98412698412699
2.010558810111242,1.3015873015873016,74.28571428571429
2.042727070266142,1.2857142857142858,75.57142857142858
2.075410011690841,1.2698412698412698,76.84126984126985
2.108615869111376,1.2539682539682542,78.0952380952381
2.1423530090066136,1.238095238095238,79.33333333333334
2.176629931716248,1.2222222222222223,80.55555555555557
2.211455273582531,1.2063492063492065,81.76190476190477
2.246837809126265,1.1904761904761905,82.95238095238096
2.2827864532576143,1.1746031746031746,84.12698412698414
2.3193102635222886,1.1587301587301588,85.2857142857143
2.3564184423836605,1.1428571428571428,86.42857142857144
2.3941203395414004,1.126984126984127,87.55555555555557
2.4324254542872077,1.1111111111111112,88.66666666666669
2.4713434378982333,1.0952380952380951,89.76190476190479
2.5108840960687924,1.0793650793650795,90.84126984126986
2.551057391380991,1.0634920634920637,91.90476190476193
2.591873445814875,1.0476190476190477,92.95238095238098
2.6333425432987405,1.031746031746032,93.98412698412702
2.6754751323002597,1.0158730158730158,95.00000000000003
2.718281828459045,1.0,96.00000000000003
