1d_exp_on_col_0,1d_none_on_col_1,1d_cumsum_on_col_1
1.0,-0.6666666666666667,-0.6666666666666667
1.0159996613842497,-0.5467372134038802,-1.213403880070547
1.03225531193291,-0.4268077601410935,-1.6402116402116405
1.0487710473859297,-0.3068783068783069,-1.9470899470899474
1.0655510290137098,-0.18694885361552027,-2.1340388007054676
1.082599484665568,-0.06701940035273367,-2.2010582010582014
1.0999207098349804,0.052910052910052914,-2.1481481481481484
1.1175190687418637,0.1728395061728396,-1.9753086419753088
1.1353989954321755,0.2927689594356262,-1.6825396825396826
1.1535649948951077,0.4126984126984128,-1.2698412698412698
1.1720216441981532,0.5326278659611994,-0.7372134038800704
1.1907735936403354,0.652557319223986,-0.08465608465608443
1.209825567923887,0.7724867724867726,0.6878306878306881
1.229182367344677,0.8924162257495591,1.5802469135802473
1.2488488690016821,1.012345679012346,2.5925925925925934
1.2688300280258125,1.1322751322751323,3.7248677248677255
1.2891308788283935,1.2522045855379191,4.977072310405645
1.3097565363696282,1.3721340388007055,6.349206349206351
1.33071219744735,1.4920634920634923,7.841269841269843
1.3520031420063985,1.6119929453262791,9.453262786596122
1.3736347344689426,1.7319223985890655,11.185185185185187
1.3956124250860895,1.8518518518518523,13.03703703703704
1.4179417513111185,1.971781305114639,15.00881834215168
1.4406283391946866,2.0917107583774257,17.100529100529105
1.4636779048023556,2.211640211640212,19.312169312169317
1.4870962556548015,2.3315696649029984,21.643738977072317
1.510889292191064,2.4514991181657853,24.095238095238102
1.5350630092552098,2.5714285714285716,26.666666666666675
1.5596234976067807,2.6913580246913584,29.358024691358032
1.5845769454554084,2.8112874779541452,32.16931216931218
1.6099296400199838,2.931216931216931,35.10052910052911
1.6356879691127706,3.0511463844797184,38.15167548500882
1.6618584227488662,3.1710758377425052,41.32275132275133
1.6884475947814113,3.2910052910052907,44.61375661375662
1.715462184562965,3.410934744268077,48.0246913580247
1.7429089986334578,3.5308641975308652,51.555555555555564
1.770794952435155,3.650793650793651,55.206349206349216
1.7991270720550558,3.7707231040564375,58.97707231040565
1.8279124959951736,3.8906525573192248,62.867724867724874
1.8571584769711353,4.010582010582011,66.87830687830689
1.8868723837395625,4.1305114638447975,71.00881834215168
1.9170617029546875,4.250440917107584,75.25925925925927
1.9477340410546757,4.370370370370371,79.62962962962963
1.9788971261781272,4.4902998236331575,84.11992945326278
2.010558810111242,4.610229276895943,88.73015873015873
2.042727070266142,4.730158730158731,93.46031746031747
2.075410011690841,4.8500881834215175,98.31040564373899
2.108615869111376,4.970017636684305,103.28042328042329
2.1423530090066136,5.089947089947089,108.37037037037038
2.176629931716248,5.209876543209877,113.58024691358025
2.211455273582531,5.329805996472664,118.91005291005291
2.246837809126265,5.449735449735451,124.35978835978837
2.2827864532576143,5.5696649029982375,129.9294532627866
2.3193102635222886,5.689594356261022,135.61904761904762
2.3564184423836605,5.80952380952381,141.42857142857144
2.3941203395414004,5.9294532627865975,147.35802469135805
2.4324254542872077,6.049382716049384,153.40740740740745
2.4713434378982333,6.169312169312168,159.57671957671963
2.5108840960687924,6.2892416225749574,165.8659611992946
2.551057391380991,6.409171075837745,172.27513227513234
2.591873445814875,6.52910052910053,178.80423280423287
2.6333425432987405,6.649029982363316,185.45326278659618
2.6754751323002597,6.768959435626103,192.22222222222229
2.718281828459045,6.888888888888889,199.11111111111117
