1d_exp_on_col_0,1d_none_on_col_1,1d_cumsum_on_col_1
1.0,-0.33333333333333337,-0.33333333333333337
1.0159996613842497,-0.19400352733686071,-0.527336860670194
1.03225531193291,-0.05467372134038806,-0.5820105820105821
1.0487710473859297,0.08465608465608465,-0.49735449735449744
1.0655510290137098,0.22398589065255725,-0.2733686067019402
1.082599484665568,0.36331569664903,0.08994708994708983
1.0999207098349804,0.5026455026455027,0.5925925925925926
1.1175190687418637,0.6419753086419753,1.2345679012345678
1.1353989954321755,0.7813051146384479,2.015873015873016
1.1535649948951077,0.9206349206349206,2.9365079365079363
1.1720216441981532,1.0599647266313932,3.9964726631393295
1.1907735936403354,1.199294532627866,5.195767195767195
1.209825567923887,1.3386243386243386,6.534391534391534
1.229182367344677,1.477954144620811,8.012345679012345
1.2488488690016821,1.6172839506172842,9.62962962962963
1.2688300280258125,1.7566137566137567,11.386243386243386
1.2891308788283935,1.895943562610229,13.282186948853616
1.3097565363696282,2.0352733686067017,15.317460317460316
1.33071219744735,2.1746031746031744,17.49206349206349
1.3520031420063985,2.3139329805996467,19.805996472663136
1.3736347344689426,2.45326278659612,22.259259259259256
1.3956124250860895,2.592592592592593,24.851851851851848
1.4179417513111185,2.7319223985890653,27.583774250440914
1.4406283391946866,2.871252204585538,30.455026455026452
1.4636779048023556,3.0105820105820107,33.46560846560846
1.4870962556548015,3.1499118165784834,36.61552028218694
1.510889292191064,3.289241622574956,39.9047619047619
1.5350630092552098,3.4285714285714284,43.33333333333333
1.5596234976067807,3.5679012345679015,46.90123456790123
1.5845769454554084,3.707231040564374,50.6084656084656
1.6099296400199838,3.8465608465608465,54.45502645502645
1.6356879691127706,3.9858906525573192,58.440917107583765
1.6618584227488662,4.125220458553792,62.566137566137556
1.6884475947814113,4.264550264550264,66.83068783068782
1.715462184562965,4.403880070546737,71.23456790123456
1.7429089986334578,4.5432098765432105,75.77777777777777
1.770794952435155,4.682539682539684,80.46031746031746
1.7991270720550558,4.821869488536155,85.2821869488536
1.8279124959951736,4.961199294532628,90.24338624338624
1.8571584769711353,5.100529100529101,95.34391534391534
1.8868723837395625,5.2398589065255745,100.58377425044091
1.9170617029546875,5.379188712522045,105.96296296296296
1.9477340410546757,5.518518518518518,111.48148148148148
1.9788971261781272,5.657848324514992,117.13932980599647
2.010558810111242,5.7971781305114645,122.93650793650794
2.042727070266142,5.936507936507938,128.87301587301587
2.075410011690841,6.075837742504411,134.94885361552028
2.108615869111376,6.215167548500882,141.16402116402116
2.1423530090066136,6.354497354497355,147.51851851851853
2.176629931716248,6.493827160493827,154.01234567901236
2.211455273582531,6.633156966490301,160.64550264550266
2.246837809126265,6.772486772486774,167.41798941798945
2.2827864532576143,6.911816578483245,174.3298059964727
2.3193102635222886,7.0511463844797175,181.3809523809524
2.3564184423836605,7.190476190476191,188.5714285714286
2.3941203395414004,7.329805996472664,195.90123456790127
2.4324254542872077,7.469135802469137,203.3703703703704
2.4713434378982333,7.6084656084656075,210.978835978836
2.5108840960687924,7.7477954144620815,218.72663139329808
2.551057391380991,7.887125220458556,226.61375661375664
2.591873445814875,8.026455026455027,234.64021164021167
2.6333425432987405,8.165784832451497,242.80599647266317
2.6754751323002597,8.305114638447971,251.11111111111114
2.718281828459045,8.444444444444445,259.5555555555556
