1d_exp_on_col_0,1d_none_on_col_1,1d_cumsum_on_col_1
1.0,-0.33333333333333337,-0.33333333333333337
1.0159996613842497,-0.2522045855379189,-0.5855379188712523
1.03225531193291,-0.17107583774250446,-0.7566137566137567
1.0487710473859297,-0.08994708994708997,-0.8465608465608467
1.0655510290137098,-0.008818342151675485,-0.8553791887125222
1.082599484665568,0.07231040564373897,-0.7830687830687832
1.0999207098349804,0.15343915343915346,-0.6296296296296298
1.1175190687418637,0.23456790123456786,-0.39506172839506193
1.1353989954321755,0.3156966490299824,-0.07936507936507953
1.1535649948951077,0.3968253968253969,0.3174603174603174
1.1720216441981532,0.4779541446208113,0.7954144620811288
1.1907735936403354,0.5590828924162258,1.3544973544973544
1.209825567923887,0.6402116402116402,1.9947089947089947
1.229182367344677,0.7213403880070547,2.7160493827160495
1.2488488690016821,0.8024691358024691,3.5185185185185186
1.2688300280258125,0.8835978835978836,4.402116402116402
1.2891308788283935,0.9647266313932982,5.3668430335097
1.3097565363696282,1.0458553791887124,6.412698412698413
1.33071219744735,1.126984126984127,7.5396825396825395
1.3520031420063985,1.2081128747795415,8.74779541446208
1.3736347344689426,1.289241622574956,10.037037037037036
1.3956124250860895,1.3703703703703702,11.407407407407407
1.4179417513111185,1.4514991181657848,12.858906525573191
1.4406283391946866,1.5326278659611994,14.39153439153439
1.4636779048023556,1.613756613756614,16.005291005291006
1.4870962556548015,1.694885361552028,17.700176366843035
1.510889292191064,1.7760141093474426,19.476190476190478
1.5350630092552098,1.8571428571428568,21.333333333333336
1.5596234976067807,1.9382716049382716,23.271604938271608
1.5845769454554084,2.019400352733686,25.291005291005295
1.6099296400199838,2.1005291005291005,27.391534391534396
1.6356879691127706,2.181657848324515,29.573192239858912
1.6618584227488662,2.2627865961199296,31.835978835978842
1.6884475947814113,2.343915343915344,34.179894179894184
1.715462184562965,2.4250440917107583,36.604938271604944
1.7429089986334578,2.5061728395061733,39.111111111111114
1.770794952435155,2.5873015873015874,41.6984126984127
1.7991270720550558,2.6684303350970016,44.3668430335097
1.8279124959951736,2.749559082892416,47.11640211640212
1.8571584769711353,2.830687830687831,49.94708994708995
1.8868723837395625,2.9118165784832453,52.8589065255732
1.9170617029546875,2.9929453262786594,55.851851851851855
1.9477340410546757,3.0740740740740735,58.92592592592593
1.9788971261781272,3.155202821869489,62.08112874779542
2.010558810111242,3.236331569664903,65.31746031746032
2.042727070266142,3.317460317460317,68.63492063492063
2.075410011690841,3.398589065255732,72.03350970017637
2.108615869111376,3.479717813051147,75.51322751322752
2.1423530090066136,3.5608465608465614,79.07407407407408
2.176629931716248,3.641975308641975,82.71604938271605
2.211455273582531,3.7231040564373896,86.43915343915344
2.246837809126265,3.8042328042328037,90.24338624338625
2.2827864532576143,3.8853615520282183,94.12874779541447
2.3193102635222886,3.966490299823633,98.0952380952381
2.3564184423836605,4.047619047619048,102.14285714285715
2.3941203395414004,4.128747795414463,106.27160493827162
2.4324254542872077,4.209876543209877,110.4814814814815
2.4713434378982333,4.291005291005291,114.77248677248679
2.5108840960687924,4.372134038800707,119.1446208112875
2.551057391380991,4.45326278659612,123.59788359788362
2.591873445814875,4.534391534391535,128.13227513227517
2.6333425432987405,4.615520282186949,132.74779541446213
2.6754751323002597,4.696649029982363,137.44444444444449
2.718281828459045,4.777777777777779,142.22222222222226
