X,y=sin_x
0.0,0.8666666666666589
0.00392156862745098,0.6559124867399939
0.00784313725490196,0.43313051564332594
0.011764705882352941,0.20240601639414085
0.01568627450980392,-0.032030101929164945
0.0196078431372549,-0.26587886845640285
0.023529411764705882,-0.4948520828772704
0.027450980392156862,-0.714750950288112
0.03137254901960784,-0.9215430765674311
0.03529411764705882,-1.1114364123782121
0.0392156862745098,-1.2809487898491485
0.043137254901960784,-1.4269717768064911
0.047058823529411764,-1.5468276776297827
0.050980392156862744,-1.6383186354787591
0.054901960784313725,-1.699766935479564
0.058823529411764705,-1.7300457698108775
0.06274509803921569,-1.7285999005353654
0.06666666666666667,-1.6954558412719272
0.07058823529411765,-1.6312213710023746
0.07450980392156863,-1.537074388928105
0.0784313725490196,-1.41474131475078
0.08235294117647059,-1.266465430461728
0.08627450980392157,-1.094965744172292
0.09019607843137255,-0.9033871303194065
0.09411764705882353,-0.6952426605500355
0.09803921568627451,-0.474349182791603
0.10196078431372549,-0.2447573298266818
0.10588235294117647,-0.010677240839433976
0.10980392156862745,0.22359864198570054
0.11372549019607843,0.4537742860959474
0.11764705882352941,0.6756288470406568
0.12156862745098039,0.8850940681802474
0.12549019607843137,1.0783288823172312
0.12941176470588234,1.2517898472421556
0.13333333333333333,1.4022961235832487
0.13725490196078433,1.5270878034286968
0.1411764705882353,1.623876520120942
0.14509803921568626,1.6908874111660916
0.14901960784313725,1.726891664763946
0.15294117647058825,1.7312290531367691
0.1568627450980392,1.7038200394520944
0.16078431372549018,1.645167236328893
0.16470588235294117,1.5563461891817785
0.16862745098039217,1.4389856534136136
0.17254901960784313,1.2952377271234043
0.1764705882352941,1.1277383870206767
0.1803921568627451,0.9395591512189049
0.1843137254901961,0.7341507552910587
0.18823529411764706,0.5152798744274107
0.19215686274509802,0.2869600520524821
0.19607843137254902,0.0533781014973557
0.2,-0.18118266966394134
0.20392156862745098,-0.41242100474054405
0.20784313725490194,-0.6360965721927718
0.21176470588235294,-0.8481077226854762
0.21568627450980393,-1.0445667030573875
0.2196078431372549,-1.2218709479706613
0.22352941176470587,-1.3767691419305028
0.22745098039215686,-1.5064208402629196
0.23137254901960785,-1.608448555751402
0.23529411764705882,-1.6809813557940196
0.2392156862745098,-1.7226891706184764
0.24313725490196078,-1.732807183428311
0.24705882352941178,-1.7111498552261843
0.25098039215686274,-1.658114327134095
0.2549019607843137,-1.5746731378205057
0.2588235294117647,-1.4623563895785243
0.2627450980392157,-1.323223690084576
0.26666666666666666,-1.1598263843553496
0.27058823529411763,-0.9751607694743579
0.27450980392156865,-0.7726131500126563
0.2784313725490196,-0.5558977416897686
0.2823529411764706,-0.3289885619658216
0.28627450980392155,-0.09604655652100845
0.2901960784313725,0.1386567020601474
0.29411764705882354,0.3708173442246063
0.2980392156862745,0.5961781256321548
0.30196078431372547,0.8106064943471591
0.3058823529411765,1.0101703714841554
0.30980392156862746,1.1912102556800617
0.3137254901960784,1.3504063291778359
0.3176470588235294,1.4848393349640325
0.32156862745098036,1.5920441086262704
0.3254901960784314,1.6700547832903725
0.32941176470588235,1.717440838692039
0.3333333333333333,1.7333333333333336
0.33725490196078434,1.7174408386920363
0.3411764705882353,1.6700547832903687
0.34509803921568627,1.5920441086262647
0.34901960784313724,1.484839334964025
0.3529411764705882,1.3504063291778265
0.3568627450980392,1.1912102556800508
0.3607843137254902,1.0101703714841386
0.36470588235294116,0.8106064943471462
0.3686274509803922,0.5961781256321352
0.37254901960784315,0.370817344224586
0.3764705882352941,0.13865670206012973
0.3803921568627451,-0.09604655652102308
0.38431372549019605,-0.32898856196583603
0.38823529411764707,-0.5558977416897853
0.39215686274509803,-0.7726131500126722
0.396078431372549,-0.9751607694743649
0.4,-1.1598263843553605
0.403921568627451,-1.3232236900845835
0.40784313725490196,-1.4623563895785323
0.4117647058823529,-1.5746731378205105
0.4156862745098039,-1.6581143271340992
0.4196078431372549,-1.711149855226188
0.4235294117647059,-1.7328071834283112
0.42745098039215684,-1.722689170618474
0.43137254901960786,-1.6809813557940143
0.43529411764705883,-1.6084485557513932
0.4392156862745098,-1.5064208402629122
0.44313725490196076,-1.376769141930492
0.44705882352941173,-1.2218709479706509
0.45098039215686275,-1.044566703057371
0.4549019607843137,-0.8481077226854608
0.4588235294117647,-0.6360965721927582
0.4627450980392157,-0.41242100474052984
0.4666666666666667,-0.18118266966392368
0.47058823529411764,0.053378101497370344
0.4745098039215686,0.28696005205249964
0.4784313725490196,0.5152798744274218
0.4823529411764706,0.7341507552910747
0.48627450980392156,0.9395591512189172
0.49019607843137253,1.1277383870206903
0.49411764705882355,1.2952377271234161
0.4980392156862745,1.4389856534136252
0.5019607843137255,1.5563461891817836
0.5058823529411764,1.6451672363288974
0.5098039215686274,1.7038200394520975
0.5137254901960784,1.7312290531367698
0.5176470588235293,1.7268916647639445
0.5215686274509804,1.6908874111660885
0.5254901960784314,1.6238765201209358
0.5294117647058824,1.5270878034286899
0.5333333333333333,1.4022961235832385
0.5372549019607843,1.2517898472421456
0.5411764705882353,1.0783288823172175
0.5450980392156862,0.8850940681802347
0.5490196078431373,0.6756288470406349
0.5529411764705883,0.4537742860959273
0.5568627450980392,0.2235986419856768
0.5607843137254902,-0.010677240839448628
0.5647058823529412,-0.24475732982669934
0.5686274509803921,-0.4743491827916141
0.5725490196078431,-0.6952426605500489
0.5764705882352941,-0.9033871303194165
0.580392156862745,-1.0949657441723033
0.5843137254901961,-1.26646543046174
0.5882352941176471,-1.4147413147507883
0.592156862745098,-1.5370743889281104
0.596078431372549,-1.6312213710023795
0.6,-1.6954558412719312
0.6039215686274509,-1.7285999005353665
0.6078431372549019,-1.7300457698108764
0.611764705882353,-1.69976693547956
0.615686274509804,-1.6383186354787516
0.6196078431372549,-1.5468276776297731
0.6235294117647059,-1.426971776806481
0.6274509803921569,-1.2809487898491385
0.6313725490196078,-1.1114364123781986
0.6352941176470588,-0.9215430765674201
0.6392156862745098,-0.7147509502880972
0.6431372549019607,-0.4948520828772578
0.6470588235294118,-0.26587886845638076
0.6509803921568628,-0.03203010192915184
0.6549019607843137,0.20240601639415692
0.6588235294117647,0.43313051564333865
