X,Y=mx+b
0.0,0.5714285714285714
0.00392156862745098,0.5675070028011204
0.00784313725490196,0.5635854341736695
0.011764705882352941,0.5596638655462185
0.01568627450980392,0.5557422969187675
0.0196078431372549,0.5518207282913165
0.023529411764705882,0.5478991596638655
0.027450980392156862,0.5439775910364145
0.03137254901960784,0.5400560224089636
0.03529411764705882,0.5361344537815126
0.0392156862745098,0.5322128851540616
0.043137254901960784,0.5282913165266107
0.047058823529411764,0.5243697478991596
0.050980392156862744,0.5204481792717086
0.054901960784313725,0.5165266106442576
0.058823529411764705,0.5126050420168067
0.06274509803921569,0.5086834733893557
0.06666666666666667,0.5047619047619047
0.07058823529411765,0.5008403361344538
0.07450980392156863,0.49691876750700276
0.0784313725490196,0.4929971988795518
0.08235294117647059,0.4890756302521008
0.08627450980392157,0.4851540616246498
0.09019607843137255,0.48123249299719884
0.09411764705882353,0.47731092436974787
0.09803921568627451,0.4733893557422969
0.10196078431372549,0.46946778711484594
0.10588235294117647,0.4655462184873949
0.10980392156862745,0.46162464985994395
0.11372549019607843,0.457703081232493
0.11764705882352941,0.45378151260504196
0.12156862745098039,0.449859943977591
0.12549019607843137,0.44593837535014
0.12941176470588234,0.44201680672268906
0.13333333333333333,0.4380952380952381
0.13725490196078433,0.43417366946778707
0.1411764705882353,0.4302521008403361
0.14509803921568626,0.42633053221288514
0.14901960784313725,0.4224089635854341
0.15294117647058825,0.41848739495798315
0.1568627450980392,0.4145658263305322
0.16078431372549018,0.4106442577030812
0.16470588235294117,0.40672268907563025
0.16862745098039217,0.40280112044817923
0.17254901960784313,0.39887955182072826
0.1764705882352941,0.3949579831932773
0.1803921568627451,0.3910364145658263
0.1843137254901961,0.3871148459383753
0.18823529411764706,0.38319327731092434
0.19215686274509802,0.3792717086834734
0.19607843137254902,0.3753501400560224
0.2,0.3714285714285714
0.20392156862745098,0.3675070028011204
0.20784313725490194,0.36358543417366945
0.21176470588235294,0.35966386554621843
0.21568627450980393,0.35574229691876746
0.2196078431372549,0.3518207282913165
0.22352941176470587,0.34789915966386553
0.22745098039215686,0.34397759103641457
0.23137254901960785,0.34005602240896354
0.23529411764705882,0.3361344537815126
0.2392156862745098,0.3322128851540616
0.24313725490196078,0.3282913165266106
0.24705882352941178,0.3243697478991596
0.25098039215686274,0.32044817927170866
0.2549019607843137,0.3165266106442577
0.2588235294117647,0.3126050420168067
0.2627450980392157,0.3086834733893557
0.26666666666666666,0.30476190476190473
0.27058823529411763,0.30084033613445377
0.27450980392156865,0.29691876750700275
0.2784313725490196,0.2929971988795518
0.2823529411764706,0.2890756302521008
0.28627450980392155,0.28515406162464985
0.2901960784313725,0.2812324929971989
0.29411764705882354,0.27731092436974786
0.2980392156862745,0.2733893557422969
0.30196078431372547,0.2694677871148459
0.3058823529411765,0.2655462184873949
0.30980392156862746,0.26162464985994394
0.3137254901960784,0.25770308123249297
0.3176470588235294,0.253781512605042
0.32156862745098036,0.24985994397759104
0.3254901960784314,0.24593837535014001
0.32941176470588235,0.24201680672268905
0.3333333333333333,0.23809523809523808
0.33725490196078434,0.23417366946778706
0.3411764705882353,0.2302521008403361
0.34509803921568627,0.22633053221288513
0.34901960784313724,0.22240896358543416
0.3529411764705882,0.2184873949579832
0.3568627450980392,0.21456582633053217
0.3607843137254902,0.2106442577030812
0.36470588235294116,0.20672268907563024
0.3686274509803922,0.20280112044817922
0.37254901960784315,0.19887955182072825
0.3764705882352941,0.19495798319327728
0.3803921568627451,0.19103641456582632
0.38431372549019605,0.18711484593837535
0.38823529411764707,0.18319327731092433
0.39215686274509803,0.17927170868347336
0.396078431372549,0.1753501400560224
0.4,0.17142857142857137
0.403921568627451,0.1675070028011204
0.40784313725490196,0.16358543417366944
0.4117647058823529,0.15966386554621848
0.4156862745098039,0.1557422969187675
0.4196078431372549,0.1518207282913165
0.4235294117647059,0.14789915966386552
0.42745098039215684,0.14397759103641455
0.43137254901960786,0.14005602240896353
0.43529411764705883,0.13613445378151257
0.4392156862745098,0.1322128851540616
0.44313725490196076,0.12829131652661063
0.44705882352941173,0.12436974789915967
0.45098039215686275,0.12044817927170864
0.4549019607843137,0.11652661064425768
0.4588235294117647,0.11260504201680671
0.4627450980392157,0.10868347338935569
0.4666666666666667,0.10476190476190472
0.47058823529411764,0.10084033613445376
0.4745098039215686,0.09691876750700279
0.4784313725490196,0.09299719887955182
0.4823529411764706,0.0890756302521008
0.48627450980392156,0.08515406162464983
0.49019607843137253,0.08123249299719887
0.49411764705882355,0.07731092436974785
0.4980392156862745,0.07338935574229688
0.5019607843137255,0.06946778711484591
0.5058823529411764,0.06554621848739495
0.5098039215686274,0.06162464985994398
0.5137254901960784,0.057703081232493014
0.5176470588235293,0.05378151260504205
0.5215686274509804,0.04985994397759097
0.5254901960784314,0.045938375350140004
0.5294117647058824,0.04201680672268904
0.5333333333333333,0.03809523809523807
0.5372549019607843,0.034173669467787104
0.5411764705882353,0.030252100840336138
0.5450980392156862,0.02633053221288517
0.5490196078431373,0.022408963585434094
0.5529411764705883,0.018487394957983128
0.5568627450980392,0.014565826330532161
0.5607843137254902,0.010644257703081195
0.5647058823529412,0.006722689075630228
0.5686274509803921,0.0028011204481792618
0.5725490196078431,-0.0011204481792717047
0.5764705882352941,-0.005042016806722671
0.580392156862745,-0.008963585434173638
0.5843137254901961,-0.012885154061624715
0.5882352941176471,-0.01680672268907568
0.592156862745098,-0.020728291316526648
0.596078431372549,-0.024649859943977614
0.6,-0.02857142857142858
0.6039215686274509,-0.03249299719887955
0.6078431372549019,-0.036414565826330514
0.611764705882353,-0.04033613445378159
0.615686274509804,-0.04425770308123256
0.6196078431372549,-0.048179271708683524
0.6235294117647059,-0.05210084033613449
0.6274509803921569,-0.05602240896358546
0.6313725490196078,-0.059943977591036424
0.6352941176470588,-0.06386554621848739
0.6392156862745098,-0.06778711484593836
0.6431372549019607,-0.07170868347338932
0.6470588235294118,-0.0756302521008404
0.6509803921568628,-0.07955182072829137
0.6549019607843137,-0.08347338935574233
0.6588235294117647,-0.0873949579831933
0.6627450980392157,-0.09131652661064427
0.6666666666666666,-0.09523809523809523
0.6705882352941176,-0.0991596638655462
0.6745098039215687,-0.10308123249299728
0.6784313725490196,-0.10700280112044824
0.6823529411764706,-0.11092436974789921
0.6862745098039216,-0.11484593837535018
0.6901960784313725,-0.11876750700280114
0.6941176470588235,-0.12268907563025211
0.6980392156862745,-0.12661064425770308
0.7019607843137254,-0.13053221288515404
0.7058823529411764,-0.134453781512605
0.7098039215686275,-0.13837535014005609
0.7137254901960784,-0.14229691876750705
0.7176470588235294,-0.14621848739495802
0.7215686274509804,-0.15014005602240899
0.7254901960784313,-0.15406162464985995
0.7294117647058823,-0.15798319327731092
0.7333333333333333,-0.16190476190476188
0.7372549019607844,-0.16582633053221296
0.7411764705882353,-0.16974789915966393
0.7450980392156863,-0.1736694677871149
0.7490196078431373,-0.17759103641456586
0.7529411764705882,-0.18151260504201683
0.7568627450980392,-0.1854341736694678
0.7607843137254902,-0.18935574229691876
0.7647058823529411,-0.19327731092436973
0.7686274509803921,-0.1971988795518207
0.7725490196078432,-0.20112044817927177
0.7764705882352941,-0.20504201680672274
0.7803921568627451,-0.2089635854341737
0.7843137254901961,-0.21288515406162467
0.788235294117647,-0.21680672268907564
0.792156862745098,-0.2207282913165266
0.796078431372549,-0.22464985994397757
0.8,-0.22857142857142865
0.803921568627451,-0.23249299719887961
0.807843137254902,-0.23641456582633058
0.8117647058823529,-0.24033613445378155
0.8156862745098039,-0.2442577030812325
0.8196078431372549,-0.24817927170868348
0.8235294117647058,-0.25210084033613445
0.8274509803921568,-0.2560224089635854
0.8313725490196078,-0.2599439775910364
0.8352941176470589,-0.26386554621848746
0.8392156862745098,-0.2677871148459384
0.8431372549019608,-0.2717086834733894
0.8470588235294118,-0.27563025210084036
0.8509803921568627,-0.2795518207282913
0.8549019607843137,-0.2834733893557423
0.8588235294117647,-0.28739495798319326
0.8627450980392157,-0.29131652661064433
0.8666666666666667,-0.2952380952380953
0.8705882352941177,-0.29915966386554627
0.8745098039215686,-0.30308123249299723
0.8784313725490196,-0.3070028011204482
0.8823529411764706,-0.31092436974789917
0.8862745098039215,-0.31484593837535013
0.8901960784313725,-0.3187675070028011
0.8941176470588235,-0.32268907563025206
0.8980392156862745,-0.32661064425770314
0.9019607843137255,-0.3305322128851541
0.9058823529411765,-0.3344537815126051
0.9098039215686274,-0.33837535014005604
0.9137254901960784,-0.342296918767507
0.9176470588235294,-0.346218487394958
0.9215686274509803,-0.35014005602240894
0.9254901960784314,-0.35406162464986
0.9294117647058824,-0.357983193277311
0.9333333333333333,-0.36190476190476195
0.9372549019607843,-0.3658263305322129
0.9411764705882353,-0.3697478991596639
0.9450980392156862,-0.37366946778711485
0.9490196078431372,-0.3775910364145658
0.9529411764705882,-0.3815126050420168
0.9568627450980391,-0.38543417366946775
0.9607843137254902,-0.3893557422969188
0.9647058823529412,-0.3932773109243698
0.9686274509803922,-0.39719887955182076
0.9725490196078431,-0.4011204481792717
0.9764705882352941,-0.4050420168067227
0.9803921568627451,-0.40896358543417366
0.984313725490196,-0.4128851540616246
0.9882352941176471,-0.4168067226890757
0.9921568627450981,-0.42072829131652667
0.996078431372549,-0.42464985994397764
1.0,-0.4285714285714286
