X,Y=mx+b
0.0,0.857142857142857
0.00392156862745098,0.8593837535014004
0.00784313725490196,0.8616246498599438
0.011764705882352941,0.8638655462184872
0.01568627450980392,0.8661064425770306
0.0196078431372549,0.868347338935574
0.023529411764705882,0.8705882352941174
0.027450980392156862,0.872829131652661
0.03137254901960784,0.8750700280112044
0.03529411764705882,0.8773109243697478
0.0392156862745098,0.8795518207282912
0.043137254901960784,0.8817927170868346
0.047058823529411764,0.884033613445378
0.050980392156862744,0.8862745098039214
0.054901960784313725,0.8885154061624648
0.058823529411764705,0.8907563025210082
0.06274509803921569,0.8929971988795516
0.06666666666666667,0.895238095238095
0.07058823529411765,0.8974789915966385
0.07450980392156863,0.899719887955182
0.0784313725490196,0.9019607843137254
0.08235294117647059,0.9042016806722688
0.08627450980392157,0.9064425770308122
0.09019607843137255,0.9086834733893556
0.09411764705882353,0.910924369747899
0.09803921568627451,0.9131652661064424
0.10196078431372549,0.9154061624649859
0.10588235294117647,0.9176470588235293
0.10980392156862745,0.9198879551820727
0.11372549019607843,0.9221288515406161
0.11764705882352941,0.9243697478991595
0.12156862745098039,0.9266106442577029
0.12549019607843137,0.9288515406162463
0.12941176470588234,0.9310924369747897
0.13333333333333333,0.9333333333333332
0.13725490196078433,0.9355742296918766
0.1411764705882353,0.9378151260504201
0.14509803921568626,0.9400560224089635
0.14901960784313725,0.9422969187675069
0.15294117647058825,0.9445378151260503
0.1568627450980392,0.9467787114845937
0.16078431372549018,0.9490196078431371
0.16470588235294117,0.9512605042016805
0.16862745098039217,0.9535014005602239
0.17254901960784313,0.9557422969187674
0.1764705882352941,0.9579831932773109
0.1803921568627451,0.9602240896358543
0.1843137254901961,0.9624649859943977
0.18823529411764706,0.9647058823529411
0.19215686274509802,0.9669467787114845
0.19607843137254902,0.9691876750700279
0.2,0.9714285714285713
0.20392156862745098,0.9736694677871147
0.20784313725490194,0.9759103641456581
0.21176470588235294,0.9781512605042015
0.21568627450980393,0.980392156862745
0.2196078431372549,0.9826330532212884
0.22352941176470587,0.9848739495798318
0.22745098039215686,0.9871148459383752
0.23137254901960785,0.9893557422969187
0.23529411764705882,0.9915966386554621
0.2392156862745098,0.9938375350140055
0.24313725490196078,0.9960784313725489
0.24705882352941178,0.9983193277310923
0.25098039215686274,1.0005602240896359
0.2549019607843137,1.0028011204481793
0.2588235294117647,1.0050420168067227
0.2627450980392157,1.007282913165266
0.26666666666666666,1.0095238095238095
0.27058823529411763,1.011764705882353
0.27450980392156865,1.0140056022408963
0.2784313725490196,1.0162464985994397
0.2823529411764706,1.0184873949579831
0.28627450980392155,1.0207282913165265
0.2901960784313725,1.02296918767507
0.29411764705882354,1.0252100840336134
0.2980392156862745,1.0274509803921568
0.30196078431372547,1.0296918767507002
0.3058823529411765,1.0319327731092436
0.30980392156862746,1.034173669467787
