X,Y=mx+b
0.0,0.1428571428571428
0.00392156862745098,0.1512605042016806
0.00784313725490196,0.15966386554621842
0.011764705882352941,0.16806722689075623
0.01568627450980392,0.17647058823529405
0.0196078431372549,0.1848739495798319
0.023529411764705882,0.1932773109243697
0.027450980392156862,0.2016806722689075
0.03137254901960784,0.21008403361344533
0.03529411764705882,0.21848739495798314
0.0392156862745098,0.22689075630252098
0.043137254901960784,0.23529411764705876
0.047058823529411764,0.2436974789915966
0.050980392156862744,0.2521008403361344
0.054901960784313725,0.26050420168067223
0.058823529411764705,0.26890756302521
0.06274509803921569,0.27731092436974786
0.06666666666666667,0.2857142857142857
0.07058823529411765,0.2941176470588235
0.07450980392156863,0.30252100840336127
0.0784313725490196,0.31092436974789917
0.08235294117647059,0.31932773109243695
0.08627450980392157,0.32773109243697474
0.09019607843137255,0.3361344537815126
0.09411764705882353,0.3445378151260504
0.09803921568627451,0.3529411764705882
0.10196078431372549,0.361344537815126
0.10588235294117647,0.36974789915966383
0.10980392156862745,0.37815126050420167
0.11372549019607843,0.38655462184873945
0.11764705882352941,0.3949579831932773
0.12156862745098039,0.4033613445378151
0.12549019607843137,0.4117647058823529
0.12941176470588234,0.4201680672268907
0.13333333333333333,0.42857142857142855
0.13725490196078433,0.4369747899159664
0.1411764705882353,0.4453781512605042
0.14509803921568626,0.45378151260504196
0.14901960784313725,0.4621848739495798
0.15294117647058825,0.47058823529411764
0.1568627450980392,0.4789915966386555
0.16078431372549018,0.48739495798319327
0.16470588235294117,0.4957983193277311
0.16862745098039217,0.5042016806722689
0.17254901960784313,0.5126050420168067
0.1764705882352941,0.5210084033613445
0.1803921568627451,0.5294117647058824
0.1843137254901961,0.5378151260504203
0.18823529411764706,0.546218487394958
0.19215686274509802,0.5546218487394958
0.19607843137254902,0.5630252100840336
0.2,0.5714285714285714
0.20392156862745098,0.5798319327731092
0.20784313725490194,0.588235294117647
0.21176470588235294,0.5966386554621849
0.21568627450980393,0.6050420168067228
0.2196078431372549,0.6134453781512605
0.22352941176470587,0.6218487394957983
0.22745098039215686,0.6302521008403361
0.23137254901960785,0.638655462184874
0.23529411764705882,0.6470588235294118
0.2392156862745098,0.6554621848739496
0.24313725490196078,0.6638655462184874
0.24705882352941178,0.6722689075630253
0.25098039215686274,0.680672268907563
0.2549019607843137,0.6890756302521008
0.2588235294117647,0.6974789915966386
0.2627450980392157,0.7058823529411765
0.26666666666666666,0.7142857142857143
0.27058823529411763,0.7226890756302521
0.27450980392156865,0.73109243697479
0.2784313725490196,0.7394957983193278
0.2823529411764706,0.7478991596638656
0.28627450980392155,0.7563025210084033
0.2901960784313725,0.7647058823529411
0.29411764705882354,0.773109243697479
0.2980392156862745,0.7815126050420168
0.30196078431372547,0.7899159663865546
0.3058823529411765,0.7983193277310925
0.30980392156862746,0.8067226890756303
0.3137254901960784,0.8151260504201682
0.3176470588235294,0.823529411764706
0.32156862745098036,0.8319327731092437
0.3254901960784314,0.8403361344537816
0.32941176470588235,0.8487394957983194
0.3333333333333333,0.8571428571428572
0.33725490196078434,0.8655462184873951
0.3411764705882353,0.8739495798319329
0.34509803921568627,0.8823529411764707
0.34901960784313724,0.8907563025210085
0.3529411764705882,0.8991596638655462
0.3568627450980392,0.9075630252100841
0.3607843137254902,0.9159663865546219
0.36470588235294116,0.9243697478991597
0.3686274509803922,0.9327731092436976
0.37254901960784315,0.9411764705882354
0.3764705882352941,0.9495798319327732
0.3803921568627451,0.957983193277311
0.38431372549019605,0.9663865546218487
0.38823529411764707,0.9747899159663866
0.39215686274509803,0.9831932773109244
0.396078431372549,0.9915966386554622
0.4,1.0
0.403921568627451,1.0084033613445378
0.40784313725490196,1.0168067226890756
0.4117647058823529,1.0252100840336134
0.4156862745098039,1.0336134453781511
0.4196078431372549,1.0420168067226891
0.4235294117647059,1.050420168067227
0.42745098039215684,1.0588235294117647
0.43137254901960786,1.0672268907563027
0.43529411764705883,1.0756302521008405
0.4392156862745098,1.0840336134453783
0.44313725490196076,1.092436974789916
0.44705882352941173,1.1008403361344539
0.45098039215686275,1.1092436974789917
0.4549019607843137,1.1176470588235294
0.4588235294117647,1.1260504201680672
0.4627450980392157,1.1344537815126052
0.4666666666666667,1.142857142857143
0.47058823529411764,1.1512605042016808
0.4745098039215686,1.1596638655462186
0.4784313725490196,1.1680672268907564
0.4823529411764706,1.1764705882352942
0.48627450980392156,1.184873949579832
0.49019607843137253,1.1932773109243697
0.49411764705882355,1.2016806722689077
0.4980392156862745,1.2100840336134455
0.5019607843137255,1.2184873949579833
0.5058823529411764,1.226890756302521
0.5098039215686274,1.2352941176470589
0.5137254901960784,1.2436974789915967
0.5176470588235293,1.2521008403361344
0.5215686274509804,1.2605042016806725
0.5254901960784314,1.2689075630252102
0.5294117647058824,1.277310924369748
0.5333333333333333,1.2857142857142858
0.5372549019607843,1.2941176470588236
0.5411764705882353,1.3025210084033614
0.5450980392156862,1.3109243697478992
0.5490196078431373,1.3193277310924372
0.5529411764705883,1.327731092436975
0.5568627450980392,1.3361344537815127
0.5607843137254902,1.3445378151260505
0.5647058823529412,1.3529411764705883
0.5686274509803921,1.361344537815126
0.5725490196078431,1.3697478991596639
0.5764705882352941,1.3781512605042017
0.580392156862745,1.3865546218487395
0.5843137254901961,1.3949579831932775
0.5882352941176471,1.4033613445378152
0.592156862745098,1.411764705882353
0.596078431372549,1.4201680672268908
0.6,1.4285714285714286
0.6039215686274509,1.4369747899159664
0.6078431372549019,1.4453781512605042
0.611764705882353,1.4537815126050422
0.615686274509804,1.46218487394958
0.6196078431372549,1.4705882352941178
0.6235294117647059,1.4789915966386555
0.6274509803921569,1.4873949579831935
0.6313725490196078,1.4957983193277313
0.6352941176470588,1.5042016806722691
0.6392156862745098,1.512605042016807
0.6431372549019607,1.5210084033613447
0.6470588235294118,1.5294117647058827
0.6509803921568628,1.5378151260504205
0.6549019607843137,1.5462184873949583
0.6588235294117647,1.554621848739496
0.6627450980392157,1.5630252100840338
0.6666666666666666,1.5714285714285716
0.6705882352941176,1.5798319327731094
0.6745098039215687,1.5882352941176474
0.6784313725490196,1.5966386554621852
0.6823529411764706,1.605042016806723
0.6862745098039216,1.6134453781512608
0.6901960784313725,1.6218487394957986
0.6941176470588235,1.6302521008403363
0.6980392156862745,1.6386554621848741
0.7019607843137254,1.647058823529412
0.7058823529411764,1.6554621848739497
0.7098039215686275,1.6638655462184877
0.7137254901960784,1.6722689075630255
0.7176470588235294,1.6806722689075633
0.7215686274509804,1.689075630252101
0.7254901960784313,1.6974789915966388
0.7294117647058823,1.7058823529411766
0.7333333333333333,1.7142857142857144
0.7372549019607844,1.7226890756302524
0.7411764705882353,1.7310924369747902
0.7450980392156863,1.739495798319328
0.7490196078431373,1.7478991596638658
0.7529411764705882,1.7563025210084036
0.7568627450980392,1.7647058823529413
0.7607843137254902,1.7731092436974791
0.7647058823529411,1.781512605042017
0.7686274509803921,1.7899159663865547
0.7725490196078432,1.7983193277310927
0.7764705882352941,1.8067226890756305
0.7803921568627451,1.8151260504201683
0.7843137254901961,1.823529411764706
